variant,family,total_net,sharpe,max_dd,bench,excess,d_excess
lag_10pct_s0,random_lag,0.4289533538398438,1.598005604286219,-0.18862906393711343,0.2895605655347211,0.1393927883051227,0.0038257002907258197
lag_10pct_s1,random_lag,0.41821973410273094,1.5675882032121184,-0.19061077027852347,0.2895605655347211,0.12865916856800985,-0.006907919446387023
lag_10pct_s2,random_lag,0.4242874670080785,1.5844796023048484,-0.18989539854780157,0.2895605655347211,0.13472690147335742,-0.000840186541039456
lag_10pct_s4,random_lag,0.4386670343096011,1.6285144466118386,-0.1892193507823754,0.2895605655347211,0.14910646877487999,0.01353938076048311
lag_10pct_s7,random_lag,0.4411304994429852,1.6361240356903144,-0.18862906393711454,0.2895605655347211,0.15156993390826412,0.016002845893867246
missobs_0.5pct_s0,missing_obs,0.429658838877242,1.6135456841651303,-0.18862906393711432,0.2895605655347211,0.1400982733425209,0.004531185328124021
missobs_0.5pct_s1,missing_obs,0.33971400814069175,1.6182402905758693,-0.07679190603684394,0.2895605655347211,0.050153442605970655,-0.08541364540842622
missobs_0.5pct_s2,missing_obs,0.3727241673463979,1.5427399898778968,-0.18862906393711454,0.2895605655347211,0.08316360181167681,-0.05240348620272006
missobs_2pct_s0,missing_obs,0.2615851694874589,1.2897564933049068,-0.18207564733966486,0.2895605655347211,-0.02797539604726218,-0.16354248406165905
missobs_2pct_s1,missing_obs,0.16666210594204056,0.9644079058256968,-0.07679190603684305,0.2895605655347211,-0.12289845959268053,-0.2584655476070774
missobs_2pct_s2,missing_obs,0.3821603632374406,1.667848991474867,-0.145256965530555,0.2895605655347211,0.09259979770271953,-0.04296729031167734
start_+21d,alt_start,0.33388553926834774,1.4215057347529827,-0.18862906393711365,0.24669110663912153,0.08719443262922622,-0.04837265538517066
start_+42d,alt_start,0.3056848618146353,1.4321831919345707,-0.18862906393711398,0.2338916142364893,0.07179324757814598,-0.0637738404362509
start_+63d,alt_start,0.177624579825729,0.9930393807040211,-0.18862906393711376,0.17011808873769607,0.007506491088032918,-0.12806059692636396
univ_U1-spy,alt_universe,0.3714421670353987,1.570524817821967,-0.1686940174881535,0.2895605655347211,0.08188160150067758,-0.053685486513719294
lev_x0.75,leverage,0.3115714351770553,1.5880008555613307,-0.14293293097172421,0.2895605655347211,0.02201086964233423,-0.11355621837206265
lev_x0.5,leverage,0.2026152053263437,1.58800085556133,-0.09619659825960747,0.2895605655347211,-0.0869453602083774,-0.22251244822277427
