variant,family,total_net,sharpe,max_dd,bench,excess,d_excess
rshift_3d,rebal_shift,0.3749440097774226,1.27089394635357,-0.1676857623340382,0.21166008289160754,0.16328392688581506,-0.21064249179597283
exec_open,exec_timestamp,0.6085877871212335,1.8366194781642866,-0.16600748782027475,0.21166008289160754,0.396927704229626,0.02300128554783809
miss_5pct_s0,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_5pct_s1,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_5pct_s2,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_5pct_s4,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_5pct_s7,missed_trades,0.5893528679245823,1.7922797198514815,-0.16768576233403842,0.21166008289160754,0.37769278503297476,0.0037663663511868783
miss_10pct_s0,missed_trades,0.5922983637261208,1.7968404203360449,-0.16768576233403787,0.21166008289160754,0.38063828083451323,0.006711862152725345
miss_10pct_s1,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_10pct_s2,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_10pct_s4,missed_trades,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
miss_10pct_s7,missed_trades,0.5893528679245823,1.7922797198514815,-0.16768576233403842,0.21166008289160754,0.37769278503297476,0.0037663663511868783
lag_10pct_s0,random_lag,0.5922983637261208,1.7968404203360449,-0.16768576233403787,0.21166008289160754,0.38063828083451323,0.006711862152725345
lag_10pct_s1,random_lag,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
lag_10pct_s2,random_lag,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
lag_10pct_s4,random_lag,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
lag_10pct_s7,random_lag,0.5893528679245823,1.7922797198514815,-0.16768576233403842,0.21166008289160754,0.37769278503297476,0.0037663663511868783
missobs_0.5pct_s0,missing_obs,0.519902125106688,1.6444550973693186,-0.18709889789203737,0.21166008289160754,0.30824204221508045,-0.06568437646670744
missobs_0.5pct_s1,missing_obs,0.5918836017309559,1.839782796438648,-0.1676857623340381,0.21166008289160754,0.38022351883934835,0.006297100157560465
missobs_0.5pct_s2,missing_obs,0.5581347688537694,1.72413682086849,-0.1676857623340382,0.21166008289160754,0.3464746859621619,-0.027451732719625976
missobs_2pct_s0,missing_obs,0.6293583031372019,2.1215747504441587,-0.18709889789203782,0.21166008289160754,0.41769822024559433,0.043771801563806445
missobs_2pct_s1,missing_obs,0.04594259401698286,0.30465611594983294,-0.20075780673377752,0.21166008289160754,-0.16571748887462467,-0.5396439075564126
missobs_2pct_s2,missing_obs,0.45615960256152066,1.502459796679248,-0.18145604412615224,0.21166008289160754,0.24449951966991312,-0.12942689901187476
start_+21d,alt_start,0.6097799229416816,1.9810631542775947,-0.1676857623340381,0.19005799577648097,0.4197219271652006,0.04579550848341274
start_+42d,alt_start,0.5857129392672051,2.0472781907510402,-0.16768576233403787,0.16599425892324127,0.41971868034396387,0.04579226166217598
start_+63d,alt_start,0.4647535627114119,1.8263992193002048,-0.1676857623340383,0.12341916023842447,0.3413344024729874,-0.03259201620880048
univ_U1-addeem,alt_universe,0.4382800286311481,1.2062186769295946,-0.1989335754317344,0.21166008289160754,0.22661994573954058,-0.1473064729422473
univ_U2-ief,alt_universe,0.5855865015733954,1.7836368250818837,-0.16768576233403787,0.21166008289160754,0.3739264186817879,0.0
lev_x0.75,leverage,0.423601777419887,1.783636825081884,-0.12782271345585972,0.21166008289160754,0.2119416945282795,-0.1619847241535084
lev_x0.5,leverage,0.2718053133445424,1.7836368250818837,-0.08660189047248923,0.21166008289160754,0.06014523045293485,-0.31378118822885304
