variant,family,total_net,sharpe,max_dd,bench,excess,d_excess
baseline,baseline,0.354395866049835,1.2131687379194898,-0.1260465010572216,0.21166008289160754,0.14273578315822744,0.0
cost_x0.5,costs,0.3607188728193711,1.229734926609602,-0.12604650105722148,0.21166008289160754,0.14905878992776356,0.006323006769536121
cost_x2.0,costs,0.3418361689644389,1.1800332364785173,-0.1260465010572216,0.21166008289160754,0.13017608607283138,-0.01255969708539606
cost_x4.0,costs,0.3170584544626036,1.113755567185983,-0.1260465010572216,0.21166008289160754,0.10539837157099607,-0.03733741158723136
cost_+10bps,costs,0.3418361689644389,1.1800332364785173,-0.1260465010572216,0.21166008289160754,0.13017608607283138,-0.01255969708539606
param_n-20,params,0.3310206913302043,1.1508223118803227,-0.14024219950122707,0.21166008289160754,0.11936060843859675,-0.023375174719630687
param_n+20,params,0.3778048688086002,1.2906524716216219,-0.11724829944386772,0.21166008289160754,0.16614478591699267,0.02340900275876523
param_vt-20,params,0.3026662387973449,1.1698016140214422,-0.1260465010572216,0.21166008289160754,0.09100615590573735,-0.051729627252490085
param_vt+20,params,0.4287956532018853,1.2833144330819597,-0.1260465010572217,0.21166008289160754,0.21713557031027775,0.07439978715205031
param_vlb-20,params,0.33520292693388454,1.1853139944461721,-0.1220709638836247,0.21166008289160754,0.123542844042277,-0.019192939115950436
param_vlb+20,params,0.3776972581850815,1.2628309192561902,-0.12774192948360408,0.21166008289160754,0.16603717529347395,0.023301392135246513
delay_1d,signal_delay,0.3625632658100686,1.2343139411984407,-0.1260465010572217,0.21166008289160754,0.15090318291846105,0.008167399760233618
delay_2d,signal_delay,0.36545819248061484,1.2442447489798651,-0.12604650105722148,0.21166008289160754,0.1537981095890073,0.011062326430779867
delay_5d,signal_delay,0.37163515847718864,1.2575291853492423,-0.1260465010572216,0.21166008289160754,0.1599750755855811,0.01723929242735367
rshift_1d,rebal_shift,0.32762491184237263,1.1356100489337666,-0.13089191322353433,0.21166008289160754,0.1159648289507651,-0.02677095420746234
rshift_3d,rebal_shift,0.3489885136606723,1.187046716224114,-0.13322383769221424,0.21166008289160754,0.13732843076906476,-0.0054073523891626785
exec_open,exec_timestamp,0.35561330620369547,1.2166071000674754,-0.12721129220739302,0.21166008289160754,0.14395322331208793,0.001217440153860494
miss_5pct_s0,missed_trades,0.35428840020998775,1.212906544795094,-0.1260465010572216,0.21166008289160754,0.14262831731838022,-0.00010746583984722058
miss_5pct_s1,missed_trades,0.35437356811112775,1.213196521387997,-0.1260465010572216,0.21166008289160754,0.1427134852195202,-2.2297938707227516e-05
miss_5pct_s2,missed_trades,0.3535072263070147,1.2112605042559688,-0.1260465010572217,0.21166008289160754,0.14184714341540716,-0.0008886397428202741
miss_5pct_s4,missed_trades,0.3580981540760919,1.2217189608221093,-0.1260465010572216,0.21166008289160754,0.14643807118448438,0.003702288026256939
miss_5pct_s7,missed_trades,0.35610160636091615,1.2175443325784483,-0.1260465010572217,0.21166008289160754,0.1444415234693086,0.001705740311081172
miss_10pct_s0,missed_trades,0.35451581717229486,1.2131396326069672,-0.1260465010572216,0.21166008289160754,0.14285573428068732,0.0001199511224598826
miss_10pct_s1,missed_trades,0.35466479950398466,1.2141029893017166,-0.12604650105722148,0.21166008289160754,0.14300471661237713,0.00026893345414968906
miss_10pct_s2,missed_trades,0.3594937491548693,1.2280143981853437,-0.1260465010572216,0.21166008289160754,0.14783366626326178,0.00509788310503434
miss_10pct_s4,missed_trades,0.35591601336530276,1.2166046244558812,-0.12604650105722148,0.21166008289160754,0.14425593047369523,0.0015201473154677902
miss_10pct_s7,missed_trades,0.3498381149788481,1.2015028927160205,-0.12604650105722148,0.21166008289160754,0.13817803208724055,-0.004557751070986882
lag_10pct_s0,random_lag,0.35451581717229486,1.2131396326069672,-0.1260465010572216,0.21166008289160754,0.14285573428068732,0.0001199511224598826
lag_10pct_s1,random_lag,0.3542154796627963,1.2129015342040648,-0.1260465010572216,0.21166008289160754,0.14255539677118878,-0.00018038638703865573
lag_10pct_s2,random_lag,0.35292472507659745,1.2097562853265087,-0.1260465010572217,0.21166008289160754,0.1412646421849899,-0.001471140973237528
lag_10pct_s4,random_lag,0.3559445256147382,1.2166663146341967,-0.1260465010572216,0.21166008289160754,0.14428444272313068,0.001548659564903243
lag_10pct_s7,random_lag,0.35114944126597036,1.2046786433838168,-0.12604650105722148,0.21166008289160754,0.13948935837436283,-0.00324642478386461
missobs_0.5pct_s0,missing_obs,0.34094808167518664,1.2527577488911945,-0.11227445557324145,0.21166008289160754,0.1292879987835791,-0.01344778437464833
missobs_0.5pct_s1,missing_obs,0.5997907952638319,1.7980666898186186,-0.1184096266143051,0.21166008289160754,0.3881307123722244,0.24539492921399697
missobs_0.5pct_s2,missing_obs,0.37427084979636516,1.2144702224082187,-0.13496064691962928,0.21166008289160754,0.16261076690475762,0.019874983746530184
missobs_2pct_s0,missing_obs,0.4185306923016341,1.7365873544809518,-0.11684690034762801,0.21166008289160754,0.20687060941002655,0.06413482625179912
missobs_2pct_s1,missing_obs,0.41860156204411725,1.6508612700810328,-0.10438073800382541,0.21166008289160754,0.2069414791525097,0.06420569599428227
missobs_2pct_s2,missing_obs,0.2909224308308309,1.2592123209444894,-0.11439700932197405,0.21166008289160754,0.07926234793922338,-0.06347343521900406
start_+21d,alt_start,0.3486808069067353,1.2720830434555885,-0.12604650105722148,0.19005799577648097,0.15862281113025434,0.0158870279720269
start_+42d,alt_start,0.330469474679441,1.311229352273702,-0.12604650105722148,0.16599425892324127,0.16447521575619972,0.021739432597972286
start_+63d,alt_start,0.2339433903214283,1.083459203148622,-0.1260465010572216,0.12341916023842447,0.11052423008300383,-0.03221155307522361
univ_U1-strictmem,alt_universe,0.3480154618460476,1.1996141049253357,-0.12604650105722148,0.21166008289160754,0.13635537895444005,-0.006380404203787382
univ_U2-lagmem,alt_universe,0.3470312468983092,1.197044207071106,-0.12604650105722148,0.21166008289160754,0.13537116400670168,-0.007364619151525753
lev_x0.75,leverage,0.2650531827792646,1.21316873791949,-0.09548492418346055,0.21166008289160754,0.05339309988765706,-0.08934268327057038
lev_x0.5,leverage,0.17561935679503637,1.2131687379194898,-0.06429201211416069,0.21166008289160754,-0.03604072609657116,-0.1787765092547986
