variant,family,total_net,sharpe,max_dd,bench,excess,d_excess
lag_10pct_s2,random_lag,1.457375249173186,1.31137172461961,-0.13394818914112727,0.5727135490481898,0.8846617001249961,-0.018778358000568485
lag_10pct_s4,random_lag,1.5084787643845705,1.3396094805240946,-0.13398185207492097,0.5727135490481898,0.9357652153363807,0.03232515721081608
lag_10pct_s7,random_lag,1.4826876573686611,1.3242000686486375,-0.1344761218683459,0.5727135490481898,0.9099741083204713,0.006534050194906715
missobs_0.5pct_s0,missing_obs,1.37061952395938,1.2921874052810376,-0.11548234183113282,0.5727135490481898,0.7979059749111901,-0.10553408321437452
missobs_0.5pct_s1,missing_obs,1.2321521122246173,1.1482125242208143,-0.12707322555294853,0.5727135490481898,0.6594385631764275,-0.24400149494913714
missobs_0.5pct_s2,missing_obs,1.231020573600055,1.1820542598814772,-0.13735252739077808,0.5727135490481898,0.6583070245518652,-0.24513303357369942
missobs_2pct_s0,missing_obs,1.0143770780099488,1.2208729312456472,-0.1122682654280639,0.5727135490481898,0.441663528961759,-0.4617765291638056
missobs_2pct_s1,missing_obs,0.38891182857953344,0.8048650724141658,-0.18090929028034242,0.5727135490481898,-0.1838017204686564,-1.087241778594221
missobs_2pct_s2,missing_obs,1.3231104838719672,1.258776833919457,-0.17855230349730233,0.5727135490481898,0.7503969348237773,-0.15304312330178726
start_+63d,alt_start,1.4562016115516854,1.3866484456052885,-0.1339818520749212,0.5624669573121948,0.8937346542394906,-0.009705403886073993
start_+126d,alt_start,1.3111291761198616,1.3906589839446164,-0.13398185207492153,0.49915351734649227,0.8119756587733693,-0.0914643993521953
start_+252d,alt_start,1.3416722491793065,1.5272876492206933,-0.13398185207492108,0.6727070000201636,0.6689652491591429,-0.2344748089664217
univ_U1-menu12,alt_universe,1.4445550171812513,1.2888272789692556,-0.13393418151568748,0.5727135490481898,0.8718414681330615,-0.03159858999250309
univ_U2-nogold,alt_universe,1.4343040363565844,1.2601256674447618,-0.1759656912571005,0.5727135490481898,0.8615904873083946,-0.04184957081717
lev_x0.75,leverage,0.9937629455549861,1.3231211297861447,-0.10185864468062067,0.5727135490481898,0.4210493965067963,-0.4823906616187683
lev_x0.5,leverage,0.5946775148646486,1.3231211297861454,-0.06883258591998564,0.5727135490481898,0.021963965816458764,-0.8814760923091058
