date,n,p,p_over_n,psi1,psi2,psi3,psi_med,eigengap,vol_pca_unconstrained,vol_jse_unconstrained,delta_unconstrained,vol_pca_long_only,vol_jse_long_only,delta_long_only
2017-04-03,252,411,1.630952380952381,0.9949959992324964,0.9813364220745222,0.9713351904136491,0.9813364220745222,0.7300357420849932,0.07618558353639011,0.07658601006761427,0.0004004265312241573,0.07055537512251886,0.07052603512513814,-2.9339997380722904e-05
2017-05-01,252,413,1.6388888888888888,0.9949659459693905,0.9810495108122852,0.9690928639699429,0.9810495108122852,0.7324914888566394,0.06388247970902866,0.06443645289162882,0.0005539731826001565,0.06614776716604383,0.06611222336048667,-3.5543805557161634e-05
2017-06-01,252,413,1.6388888888888888,0.9949006515449198,0.9802487592508068,0.9684695830793487,0.9802487592508068,0.7399110931194097,0.09172033159039202,0.09288492216639081,0.0011645905759987973,0.06406125059239244,0.06406757368031744,6.323087925003135e-06
2017-07-03,252,413,1.6388888888888888,0.9925810269069356,0.9806838599116725,0.9705838283821782,0.9806838599116725,0.6136114239070186,0.07142931238974093,0.07318530020243016,0.0017559878126892359,0.04667512820478426,0.046660685014907576,-1.444318987668669e-05
2017-08-01,252,415,1.6468253968253967,0.9920114736196741,0.9807592221273366,0.9692368788655904,0.9807592221273366,0.5824541257809339,0.059058670985738054,0.06010469878421278,0.0010460277984747288,0.06910737971522789,0.06902030701567566,-8.707269955222918e-05
2017-09-01,252,412,1.6349206349206349,0.992308554736708,0.9805138327083508,0.9698322909525401,0.9805138327083508,0.6029362437515297,0.07539888001716082,0.07701437091488429,0.001615490897723476,0.05486315788681094,0.054837750194347404,-2.5407692463536025e-05
2017-10-02,252,412,1.6349206349206349,0.9908728562043094,0.9791829664856416,0.9694493746598439,0.9791829664856416,0.5589644147988495,0.0484683719937849,0.049355779244518595,0.0008874072507336975,0.037254781823325735,0.03723274313504292,-2.203868828281469e-05
2017-11-01,252,413,1.6388888888888888,0.9904567347770417,0.9776554684433584,0.9677403451275242,0.9776554684433584,0.5701391956308172,0.09369306379991185,0.09528493906249631,0.0015918752625844607,0.06321383399864021,0.06321815094881435,4.316950174138023e-06
2017-12-01,252,413,1.6388888888888888,0.9894134885600493,0.9734758161854358,0.9614398052115786,0.9734758161854358,0.5976499203047735,0.08344124441388757,0.08579111567277124,0.002349871258883668,0.058084473625896874,0.058068717786797626,-1.575583909924766e-05
2018-01-02,252,413,1.6388888888888888,0.9889866425813186,0.975572871004977,0.9579284361453255,0.975572871004977,0.5460728903062946,0.07123236204750774,0.07290495374485814,0.0016725916973504007,0.0656925312395831,0.0656521837922256,-4.034744735750828e-05
2018-02-01,252,414,1.6428571428571428,0.9889771783888707,0.9753683121158306,0.9584147325042247,0.9753683121158306,0.5494112716662941,0.21514154536939503,0.2148073206949531,-0.0003342246744419408,0.22844068239886312,0.22830858605074317,-0.00013209634811994775
2018-03-01,252,414,1.6428571428571428,0.992997278219163,0.9751331317646621,0.9619050364746202,0.9751331317646621,0.7158444712233804,0.12143693232873376,0.1209886504037917,-0.0004482819249420622,0.15699548632255583,0.15672734978935188,-0.00026813653320395536
2018-04-02,252,416,1.6507936507936507,0.9942521389282375,0.9752060263868892,0.960982633948314,0.9752060263868892,0.7659396811079845,0.09645805936858966,0.09912197121242841,0.002663911843838754,0.10757986644141453,0.10747980432096396,-0.00010006212045056417
2018-05-01,252,416,1.6507936507936507,0.9945798606889189,0.9752686460056517,0.9629698551738335,0.9752686460056517,0.7786967383020211,0.09482684653157536,0.09701135985730809,0.0021845133257327315,0.085314283386444,0.0852219271643805,-9.235622206350824e-05
2018-06-01,252,417,1.6547619047619047,0.9945637293214298,0.9744955274092238,0.9628447312351112,0.9744955274092238,0.7846839081607474,0.09996358589275206,0.10535408304014561,0.00539049714739355,0.042809225785285315,0.04273062408070028,-7.860170458503374e-05
2018-07-02,252,416,1.6507936507936507,0.9945311987930254,0.9702150521747046,0.9645933383804699,0.9702150521747046,0.8141243524482644,0.09449534455085348,0.09818250210112613,0.0036871575502726434,0.06436901009598146,0.06441731906267932,4.830896669785756e-05
2018-08-01,252,417,1.6547619047619047,0.9945658385184448,0.968570590542094,0.9648772257554383,0.968570590542094,0.8248162967934489,0.06265360230382347,0.06399749545763211,0.0013438931538086452,0.05953649006907402,0.05948345384506023,-5.303622401379299e-05
2018-09-04,252,418,1.6587301587301588,0.9943874186232079,0.9684843935370566,0.9661433162345355,0.9684843935370566,0.8195675974851004,0.08039557074776256,0.08292620388462064,0.0025306331368580848,0.056185831233867445,0.056221852670112545,3.6021436245099736e-05
2018-10-01,252,421,1.6706349206349207,0.9943030081641308,0.9678692927845463,0.966128156076378,0.9678692927845463,0.8203115312514463,0.15100371026886042,0.1546927496975386,0.0036890394286781814,0.1588192130808132,0.15858952615634067,-0.00022968692447253303
2018-11-01,252,421,1.6706349206349207,0.9954430873250567,0.9727095241185487,0.9670691955859776,0.9727095241185487,0.8310976073809072,0.1296802196124515,0.13112394906321428,0.001443729450762793,0.12428038813683058,0.12411806597386033,-0.0001623221629702548
2018-12-03,252,424,1.6825396825396826,0.9957219666843786,0.9735494342416897,0.9640761321939383,0.9735494342416897,0.8364459793031649,0.18966355979524513,0.19034723450375343,0.0006836747085083028,0.22253076939577857,0.22239630309248176,-0.0001344663032968041
