date,n,p,rot_t61,rot_t62,rot_t63,rot_t64,rot_t65,rot_normal1,rot_normal2,rot_normal3,rot_normal4,rot_normal5,psi1,psi2,psi3,psi4,psi5,vol_jse5_long_only,vol_pca5_long_only,vol_tc_t6_long_only,vol_tc_normal_long_only,vol_jse5_unconstrained,vol_pca5_unconstrained,vol_tc_t6_unconstrained,vol_tc_normal_unconstrained
2015-06-01,63,377,0.019044603267117093,0.07705753963486597,0.2811018731286122,0.4636363512861874,0.3585847734485023,0.016124318957656963,0.050760750613858124,0.18131846487325484,0.3738891022731298,0.30605344644092264,0.9846757057842475,0.9507130790084335,0.8956713046141173,0.8529128109667349,0.825579094412214,0.10337721415459689,0.10365288122972761,0.10316541347370632,0.10320328083183107,0.09573334648987306,0.09146853001911084,0.11729605136889061,0.11071168783363178
2015-06-01,252,376,0.002470457617644829,0.02767353036724567,0.03896052906731134,0.2658303302217562,0.2611608546829613,0.002661033005074351,0.018492588601433314,0.0303641341053977,0.20625230504989223,0.20268728756186385,0.9960868148843736,0.9823203160614193,0.9701379182031132,0.9451602290163614,0.9366386360235003,0.1031157012425266,0.10316531956806589,0.10308885298751465,0.10309137331940751,0.09090110900370534,0.09073154894784463,0.09091641490535607,0.0909454893235059
2015-07-01,63,379,0.02597768768000207,0.10980567770815838,0.34961291618632073,0.5478889711713261,0.45294693854828333,0.021895013742298637,0.06537134737208389,0.2912525926111694,0.5075735309004538,0.4159052276459063,0.9807726726295447,0.944463991888205,0.8897830145464236,0.8566245827412268,0.8428673045987926,0.09773861247670902,0.09805946917078719,0.09748334505934103,0.097530166786292,0.08915581849058023,0.08426158104876583,0.11589304948512921,0.10645599797183489
2015-07-01,252,377,0.0026136473224621895,0.024462087450618064,0.041991239847626295,0.24506242079129018,0.23551598278757926,0.0027116867004837483,0.018244087337486586,0.03065996631588174,0.17692145968422227,0.17338945256055524,0.9963263270314853,0.983187530745022,0.9710441200685596,0.9486038098009864,0.9404154370690371,0.09267886414433613,0.09278860423325923,0.09266303177723319,0.09265127346717901,0.06682920414460564,0.06680978580382813,0.06712419275950096,0.0670270894583215
2015-08-03,63,380,0.01673989815541034,0.18120029139118835,0.49688272506225956,0.6067824337468237,0.477066981322952,0.015364697817501322,0.12499753750185648,0.4161105452680831,0.5430037312988923,0.4030874530230346,0.9838786471535813,0.9365657858218024,0.8980072515809024,0.8786344693084709,0.8610215765602806,0.25108176225174206,0.25160917820734535,0.250967502859893,0.2509310561972867,0.22217142318438773,0.2260609893530475,0.22077443785504922,0.22079093477939535
2015-08-03,252,378,0.0029403656203091195,0.019468036072945106,0.04147999077124895,0.20823672491089312,0.19459627232034454,0.0026601556358357053,0.015547564380058429,0.03133912622450795,0.1255703231961826,0.11758496108670805,0.9963172758407088,0.9837662884531339,0.9706271239889291,0.950411123598155,0.9394650447086814,0.24739159981032083,0.24753861540805575,0.24735195830132675,0.24734764667551404,0.2062556606441849,0.20746471411452125,0.20588331201093854,0.20589557525804747
2015-09-01,63,379,0.006791766183636751,0.0704872924424871,0.2902557356160503,0.4929302019854652,0.3947837377078216,0.006800872429170269,0.050301253073649126,0.20249650810906056,0.4368681648356644,0.3660096822998284,0.9931316594347801,0.9583884502937171,0.9158144040173987,0.8789618023317223,0.8632808556743924,0.17364786940505528,0.1740017531017975,0.17352442223881792,0.17349117931343383,0.12800700022610645,0.1264461115951867,0.13108571292909318,0.13109211608185356
2015-09-01,252,378,0.002236345920349234,0.016922846847774824,0.0396612158433482,0.2428744740204919,0.23019098708941377,0.0021679084212013625,0.01398933809476024,0.0289000533209247,0.17013769741575516,0.16382791167401492,0.9971347524153586,0.9855664939817952,0.9718685729253795,0.9513741062937906,0.9429503855429962,0.17290462107819066,0.17300115251036494,0.1728938122037433,0.17288355916185533,0.12381356602160119,0.12366149912589167,0.12398672231812567,0.12396735200755837
2015-10-01,63,381,0.00538110191098977,0.06523745046352622,0.33896736018582296,0.6050394373541107,0.5292964860768784,0.005050455710056539,0.0466784595844759,0.23772769777972166,0.5289553062389816,0.4859081098913689,0.994136012133512,0.9566649004519728,0.9076871884473959,0.8740217419801249,0.8682090324872376,0.11229519166406893,0.11254642719134383,0.11219938133866587,0.1121963737984008,0.15100107526017795,0.13542330744614106,0.16147880296539735,0.16072083965555434
2015-10-01,252,380,0.0020724261014999786,0.012287927407632439,0.045891510608707616,0.16914565598820325,0.147779453950573,0.001963473594397012,0.012279169179955765,0.031523209381531664,0.10775021744274012,0.09764940695481472,0.9973206734339777,0.9857012151136674,0.969872196562239,0.9523111962165489,0.9401890673692026,0.12067830345755724,0.12073970385042532,0.12065236286493246,0.12065481182928228,0.13677922936267564,0.13341582763688456,0.13822713294852834,0.13815106461018933
2015-11-02,63,385,0.007030621009609792,0.07985124247445297,0.33524369487453076,0.5669407266062485,0.48164447537146243,0.007050132472881724,0.0532688183661978,0.2560714022374915,0.5269081727687391,0.4621514710398296,0.9934582397602016,0.9597780192970904,0.9185949925707199,0.8901741607023131,0.8829788297389906,0.11311733120606804,0.11314270709119412,0.11308761610115033,0.113087822425623,0.11770093071011199,0.11316655673583316,0.11943774779379586,0.11973039612328143
2015-11-02,252,381,0.002414987759719589,0.0103388885797059,0.09080981564256632,0.22602795350409668,0.17980333653601696,0.002523124940338486,0.011206746415469513,0.05777799737211758,0.15083799720836863,0.12484339092773061,0.9970046122209045,0.9861551125776316,0.9681919985694771,0.9555538465314264,0.9461211149925624,0.11522373716719207,0.1152383074671021,0.1152223057074525,0.11521990343084727,0.1367558238445214,0.13372502640524578,0.1382491763186756,0.13829577559149359
2015-12-01,63,385,0.015957078636785076,0.3184675126276272,0.5726476124326382,0.6184019424107766,0.35560044500891913,0.013519837427596371,0.23644066440026199,0.4889091464476653,0.5236671685680588,0.28814267936640364,0.9876890067806607,0.9450764280385708,0.9245530045230129,0.9154891681241932,0.8908635542661293,0.16573529292212538,0.16598592386764216,0.16572260324419297,0.1657097542765106,0.14452102119655608,0.14168811347869295,0.1477896418293787,0.14724470439733756
2015-12-01,252,381,0.002348333931513073,0.015881181228132632,0.08955986866374702,0.31044727409364437,0.26566670335492437,0.002319247718187267,0.014254689553315162,0.04834728445894462,0.2441078889075832,0.2322315794987961,0.99701838670575,0.9848179284003988,0.9697859671408996,0.955758680778049,0.9495500742766887,0.16130674457508973,0.16137826265966232,0.16127807219336723,0.1612750894882063,0.11764180811041686,0.11403799622528825,0.11945991056280345,0.11942565164038332
2016-01-04,63,388,0.023478291335552147,0.11725160427861513,0.4629284757297885,0.5408762581721805,0.3337691785969278,0.02089741069841924,0.07999009149873658,0.4213207594973716,0.4983389596069102,0.2704824008332273,0.9862036206757802,0.9601697435392119,0.9212244765813171,0.911750402476766,0.885170038066552,0.1954784124711885,0.1960040125886081,0.19523666686854008,0.1952291940945253,0.13173780809257354,0.1321676776110368,0.13528319606318362,0.13461591637519926
2016-01-04,252,385,0.0022848937358387767,0.013244114137794978,0.1042145447589176,0.3380882755112629,0.28517519056848434,0.00237863966309299,0.012575818600048048,0.05624243696895057,0.22595990320368955,0.20791868331288127,0.9970219956199843,0.9856993327580539,0.9696032898850898,0.9570300409062997,0.9511095522526648,0.18843630476371062,0.18865102347756701,0.1883832944485525,0.1883614229126498,0.13583579193244466,0.12603862997345006,0.14059348342311367,0.14083496613472407
2016-02-01,63,391,0.014416268477526233,0.07027925850456537,0.3958935205914811,0.5744849638842525,0.46453138611704897,0.011820778525895173,0.04817179910783916,0.31540529059709904,0.5252223428122903,0.4350885317493316,0.9907090229928375,0.9635400686734423,0.91905363699658,0.8956701140581945,0.8851389126909935,0.1578687657839415,0.15813273680348075,0.1583255824057332,0.1581963858583051,0.12097524218515368,0.11171915386878575,0.1295882381548744,0.12792592260326088
2016-02-01,252,387,0.002150549185931083,0.011549034941714519,0.10555159443349388,0.23050287725414847,0.16269437410350587,0.002168555935067154,0.011230404950692297,0.06631337547584457,0.14970214662446565,0.1112952242723126,0.9971296288633524,0.9862400161988035,0.9695055231194674,0.9579272380376186,0.9477612790224323,0.1508103265492893,0.15102589767763452,0.15078324040006083,0.15075536986388058,0.2410372348046967,0.22367352058692833,0.248109454269755,0.2482532307509357
2016-03-01,63,392,0.010053505517812472,0.07033663531688124,0.5264065788820871,0.5806340413879992,0.27698003892510503,0.009196128688184556,0.05312558263302276,0.47630643539978534,0.5241527363280539,0.19295346667155025,0.9923029263640064,0.9632327887886925,0.9166031941069578,0.9116804519799204,0.8715139056020333,0.08124997502898022,0.08135872890861699,0.08255386474973898,0.08226800132350488,0.07811435072862027,0.07524534068278038,0.08218297271459576,0.0816087776270861
2016-03-01,252,387,0.0020576083430700392,0.011482615237136177,0.14275139232092957,0.24680123888292138,0.14757948410316057,0.002018470001850386,0.010970939516957772,0.09305137308521325,0.1380880272775393,0.0799073660508197,0.9973054651419061,0.9864216150841364,0.9684269974748961,0.9593576547605585,0.9479066498033542,0.08237031185132257,0.08246046514163635,0.08241563859797531,0.08237963896854256,0.1203136739261577,0.11409615860411787,0.12317940946812714,0.1229977533055157
2016-04-01,63,395,0.02096151685634812,0.21052953474894426,0.270860261082288,0.5205826248988631,0.4958779731244937,0.016092325526197073,0.14958598801241357,0.18664629652453454,0.46186439800976686,0.44710163722722523,0.9914650436376499,0.9688846316181821,0.9535785065221363,0.9087048610820002,0.9040540577348072,0.0967887313044259,0.09686512584295716,0.09677447380096875,0.09674089360896956,0.13453483835363494,0.1307808259510521,0.14056925718310184,0.13894127904161793
2016-04-01,252,389,0.002277383387447014,0.013837694191563412,0.17691382159672372,0.23670588476923837,0.10564455690625559,0.0021481500000809406,0.011739194956011641,0.1130165970740267,0.14482636749211866,0.0634698126335302,0.9972699166931359,0.9860363332435657,0.9683672436816626,0.9602491367252729,0.9468412520851234,0.09528349538700452,0.0953311578912591,0.0952727085420584,0.09526893839284802,0.1312829934173011,0.12818896248323028,0.1322669766403699,0.13236971641817313
2016-05-02,63,395,0.05351282178557729,0.10898253897031841,0.13565021028270005,0.4377044278270897,0.4144933855194583,0.035282932530025825,0.06746967866202444,0.08113315456597969,0.3895913855691602,0.3860018613252776,0.9888542321118439,0.9751730570306305,0.9501915812485072,0.8941391684148566,0.8839063491430204,0.09405203069521359,0.09396570069213403,0.09438367552328733,0.0944469023375714,0.09694208669971509,0.09597777155691821,0.10027614081039048,0.0988338624289915
2016-05-02,252,389,0.00205065291645751,0.013957333761987979,0.1283207215432238,0.23784445076077562,0.1509196309815835,0.002153499453407951,0.011784739565797139,0.06809062322870406,0.1162281176067812,0.07939109762976215,0.9972903483793383,0.986173202346248,0.9693649286951269,0.9589104713122645,0.9468640434355942,0.08714187581281593,0.08718684552712441,0.0871506209946553,0.08713385149889086,0.10720098223983736,0.10450085588648067,0.10819369424709173,0.10829137555917007
2016-06-01,63,399,0.024685541994329967,0.23607916999638204,0.3321853963969289,0.4215947878437993,0.35654763305639264,0.01946359491422363,0.15859813440283754,0.21584997815196777,0.3602527767053161,0.32403271854780064,0.984942369668634,0.9529894798952084,0.9323599131768302,0.8848019852276703,0.8644811295341742,0.1596018439199895,0.15972065591919754,0.16145756906925549,0.1605240453027784,0.09471359558564202,0.09659144599202431,0.09407680318808659,0.09398816326029448
2016-06-01,252,393,0.0021126461970858044,0.013297970263059521,0.08541413695975543,0.17876628336115394,0.11992244626959789,0.0022778082989548237,0.012304247981414525,0.05459715294869669,0.09184225102706842,0.05996450688377335,0.9972933743355458,0.986317659817893,0.9708792089659667,0.9595559824802213,0.9460750235921905,0.15920271107798994,0.15931035247032757,0.15925262958993086,0.1592013008063615,0.13046635498517484,0.12657175423194117,0.1321262503166772,0.13228187025817337
2016-07-01,63,402,0.007878611152584166,0.37781470857895244,0.45619538406635973,0.3518023086918949,0.23675228957509004,0.008032593376546635,0.3179947761930467,0.37328724396698476,0.2476347737635167,0.1842404716447165,0.992059318237354,0.9470281136865053,0.9375344465268154,0.8958311042839391,0.8604006781881095,0.07299464027548978,0.07287077291127524,0.07327940681295375,0.073217988753695,0.13244835898652357,0.1280239333119404,0.13374184589875363,0.13446381250177694
2016-07-01,252,396,0.002151060984222134,0.014851431051614721,0.04958714283196256,0.11655433106654747,0.09070300904114385,0.0018769479454199785,0.013719573626240645,0.04037424237170968,0.08185461942215408,0.06225046227499098,0.9975311992204712,0.9861549941643625,0.972671306045317,0.9593146253335296,0.9451784831011836,0.0689101725565665,0.06891153511763394,0.06891788322337446,0.06891563184913993,0.13259426690989254,0.12963608813853925,0.13397658322884748,0.13379030766111433
2016-08-01,63,402,0.008726973168884452,0.28441777396484674,0.6061287923175486,0.5814675949325131,0.19840520408214568,0.0077421324156143915,0.1681798710128351,0.5643062173737847,0.5601144621407993,0.12811333890112184,0.9922678041266608,0.9499166429244206,0.9235004353377883,0.9227201051150951,0.8716448678799091,0.057888669879358486,0.05786846896249423,0.05821261483723006,0.05806797179000349,0.06746105853574962,0.06673659737013277,0.06690852769793039,0.0665832982462276
2016-08-01,252,399,0.002095093389641777,0.01921971146507614,0.0507757424569206,0.11894185847703671,0.09253591833219411,0.0019715717841984337,0.016554865184217876,0.035635383412090445,0.06608371001925803,0.05226438029406204,0.9974935057481041,0.9859700445151356,0.9741947964882153,0.9588763079670949,0.9444352261787604,0.05975425857620262,0.0597528351515349,0.05976502150183271,0.05976011349156752,0.08676714744991995,0.08540028507007061,0.08741508750425095,0.0873574439562934
2016-09-01,63,402,0.008144018463049723,0.20940847207733146,0.5517500942977113,0.5742219892926202,0.29279956698087994,0.0074140618951881255,0.15796752654079219,0.5052380313519376,0.5357973668424225,0.24393578140989203,0.9920091385118818,0.9473023351892382,0.9168363531056217,0.9114042448633553,0.8761037676428569,0.13773806550446302,0.13785417739760067,0.13740262502859008,0.13742292106310855,0.10005229759891038,0.10212631740705048,0.09423789578352348,0.0950447307521873
2016-09-01,252,399,0.0023751943593076454,0.02616708399381971,0.061394280856176806,0.1464481079992978,0.12448253917457122,0.0021641423248941337,0.02065900660860327,0.04357069356522136,0.08330308406676026,0.06766069213950389,0.997082168480766,0.9845203326153926,0.9738585690100112,0.9592803505798169,0.9466711018290961,0.1411137500436067,0.1411353342350288,0.1411147093831754,0.14111103610443457,0.10826677342012483,0.10848577957221063,0.10823571212202594,0.10822142449640447
2016-10-03,63,407,0.01861144441575952,0.29620692033247514,0.35815364809402056,0.46008200225069595,0.42636594458975785,0.015337918910903588,0.2356846780806874,0.26837565862528096,0.4397421654569512,0.426375930540183,0.9848030961774318,0.9445207492745739,0.9285011653972609,0.8661012118103425,0.8572704610641428,0.06545700386832212,0.06563592592256623,0.06534680950139658,0.06538146745241974,0.06557189362089526,0.06168148898397099,0.07006363480174771,0.06908405893312057
2016-10-03,252,403,0.0025199657610867608,0.036959585964665524,0.053174103231620036,0.19619813479876239,0.18694217425299528,0.0024016988200623733,0.02367991581917523,0.03706426029611563,0.13172652541262234,0.12478433111871572,0.9969645697754782,0.9847183733475621,0.9750350403893312,0.9563785294803708,0.9470639285524691,0.0674866811652331,0.06749261544105847,0.06751956553104557,0.06750439546396407,0.09419621977631504,0.09282646071042096,0.09519007872095588,0.09497181212081098
2016-11-01,63,407,0.018495250547660262,0.1888161510958078,0.4292252676198658,0.6110577483477214,0.512793832425466,0.016887736230871156,0.1408993956915171,0.326914054790657,0.5753290648629025,0.5212720636907062,0.9820116278851655,0.9371126663893188,0.9033811467888497,0.8713728813638336,0.865285234893399,0.09153964711753658,0.09176009341293842,0.09120363478237552,0.09123930103145143,0.1008277208021116,0.09606324954582857,0.10515201953390292,0.10455109044679178
2016-11-01,252,404,0.0023685598715260416,0.04382098170650805,0.05236189862638567,0.21348319194437473,0.2097676077241216,0.0021417386301707314,0.03713034111659038,0.04396157623904963,0.1565387603567152,0.1526989065320575,0.9969456629100402,0.9839993870245258,0.9762682083955785,0.954060414446379,0.9456879342895969,0.09150919940567492,0.09150428094703751,0.0915517748082455,0.09154105808858543,0.1316818764137968,0.130297203307741,0.13277782380292608,0.1326157813288401
2016-12-01,63,407,0.10884778424137595,0.15593065430347744,0.21540594451383932,0.4362329928529687,0.369177881384497,0.07751216470319444,0.10575767617658094,0.14033714245006818,0.3464924433255572,0.3097133441121129,0.9815934703347208,0.9681574259621931,0.9325426237085873,0.8910639852614917,0.8721293788614578,0.07189291742409387,0.07220409266519134,0.07074297682882394,0.07113750586207225,0.07051186310170796,0.06729693943793484,0.11815357289930545,0.09118698120516482
2016-12-01,252,405,0.0026554124632918548,0.0536179591429749,0.060623753899870396,0.1280717616564011,0.12187535632579431,0.0024037102976842907,0.029357326998958,0.03557331259965462,0.0783046268852504,0.07436094883177104,0.996829552044257,0.9844588259016065,0.9770877648474754,0.955572965380439,0.9432433129738291,0.07196206763807234,0.07198868399538794,0.07196040939251465,0.07195519803162034,0.09531737987634563,0.09393111428085983,0.09627814733029756,0.09601962481475859
2017-01-03,63,408,0.20890470421493187,0.24401253234166242,0.35992697041904803,0.548791381262535,0.445869890995526,0.13314214817863504,0.1543569648991924,0.26992822141787987,0.5183884599502209,0.4403839148314074,0.9742240010945624,0.9619798813153809,0.9123351554911827,0.8850621199888787,0.872803662999546,0.06076914394442731,0.0609182448537351,0.06010321040171198,0.06034749799602688,0.05023899256058903,0.050642397650028724,0.050827430364297994,0.049941628453145585
2017-01-03,252,406,0.0024180788980431495,0.10923065952114154,0.11541760260073486,0.14433709277755555,0.13962478307135162,0.0026938482048117418,0.07405280965912382,0.0797216202798955,0.0984832237448453,0.09397778616977903,0.9966000065841467,0.982826164341262,0.9773351306211072,0.9553088023701056,0.9443985425647584,0.05830405222887785,0.05834060168733914,0.058421973097472935,0.058368067370439036,0.07216088732916427,0.07119546626596078,0.07363080085021692,0.0732145534779504
2017-02-01,63,409,0.12395562973118582,0.17807322132678732,0.39771542167517715,0.5675069401890029,0.46237947933186485,0.09770214658368079,0.13342384402859575,0.32558345959082274,0.554497022589199,0.47401485990348147,0.9749745783576124,0.9586512905472528,0.9145856313904142,0.8900856968471272,0.8813572638838373,0.049451312146471485,0.049432412224697075,0.049583321375614824,0.049580150776580165,0.04184217809138849,0.04171376140615316,0.043032144863358705,0.04267407224614162
2017-02-01,252,407,0.0032413183767490104,0.11333628275958865,0.11978839352431626,0.12924872818599697,0.1231868930378398,0.0029785886817139343,0.07487460676569518,0.08082028719142247,0.08729027323675859,0.08175111413007452,0.996013527228884,0.9820891134818491,0.9767309344397584,0.9552046763874904,0.9436027472725658,0.05394354150742076,0.05395777972102174,0.05415699953865835,0.05406972004918161,0.06167490441547192,0.061170929982922166,0.06281191700883668,0.062419837620314174
2017-03-01,63,410,0.10942606814898058,0.26587524458094636,0.4677221903221714,0.5978377366449058,0.4947852434954773,0.059377202621900535,0.180710813813998,0.3725949979055598,0.5525360231587279,0.47510043803990987,0.9683166918726418,0.9412411770389719,0.9095644248343132,0.8817124362536227,0.8729470854737262,0.05856639053242606,0.05882807239206739,0.05816782716651973,0.058463237985925696,0.050490303407411466,0.05074433837074154,0.05164151908316484,0.050745905219273246
2017-03-01,252,408,0.0039620857460771946,0.11336760789217783,0.12377223497036616,0.3544802718034719,0.3486453601760878,0.003886756543856065,0.06172911681042,0.06788394969773577,0.2973823705915024,0.2955487761922685,0.9955037142515781,0.9823157879392622,0.9766377232192868,0.9534442994031533,0.9493876187439696,0.05997565050693087,0.05998560495275669,0.06020050049789406,0.06007445566965557,0.06828123093783875,0.0674807661619251,0.06987184084768593,0.06927357090838557
2017-04-03,63,413,0.0394162579429917,0.46562372017045817,0.6194099384407779,0.5995233399216907,0.37167496968005315,0.034400432770553026,0.4313326240171238,0.5716335268769562,0.5338635370663913,0.3348148084063899,0.9716613544758457,0.9205696964243257,0.908762942312732,0.8920240054834523,0.8641173929662873,0.0564709327753062,0.05673248255709441,0.05776642684141284,0.057654971770982354,0.04985317785065414,0.050129553538134496,0.05308975519596247,0.05258311362095011
2017-04-03,252,411,0.0055584620427191495,0.05866133138685765,0.07930377392343788,0.19828114405477806,0.18330190908550922,0.0037764361928542263,0.029583920838488674,0.047850403380787984,0.1396960069212606,0.12930021507624845,0.9953884625434004,0.9828096026855782,0.9736086074952773,0.9585248590295105,0.9494721337081293,0.0719398798874681,0.07195289953847187,0.07204415175602362,0.07198609366032493,0.08262564617011635,0.08219025670318586,0.08335167411173638,0.0830186718905489
2017-05-01,63,415,0.04165190834511169,0.35224994146106564,0.6619366535615689,0.6631414217807621,0.4566880259993443,0.03038454835772778,0.28117244219129356,0.6221113303151384,0.6641125975410572,0.40740668303308125,0.97339418066033,0.9269462384079237,0.8988211104280293,0.8972344060116905,0.8718329023190425,0.06660775402748811,0.0667264302769526,0.06850470224737995,0.06839842914650561,0.07467802522899458,0.0727745054719061,0.08308037131154336,0.08192100397939821
2017-05-01,252,413,0.003841768402368455,0.036822467946559224,0.08083275498601508,0.3545823493523868,0.33678699410283347,0.003693982641392233,0.024068491426594653,0.049823999521060425,0.2842728127055522,0.2774863821986774,0.9953568920946783,0.982530848785248,0.9715226752146909,0.9562344025248799,0.9514325576890764,0.06693856146956803,0.0669599993213556,0.0670147001391744,0.06698428342716568,0.05646487431164482,0.05622332033657357,0.056691601278963805,0.05662604834953647
2017-06-01,63,414,0.028455046134455764,0.4766021006417372,0.5557513443864549,0.4843622864152793,0.3933972779824336,0.02542358936398039,0.4554260200631744,0.5105589679316039,0.4353974559328774,0.37947275551087406,0.9772947212875204,0.9247730407756485,0.9206075650413996,0.8731695136670095,0.8588361354544513,0.05688763388519539,0.05695076971999602,0.05677709599193915,0.05680415472658879,0.06559502073145104,0.06270675850088599,0.0677505383992952,0.0676842353318871
2017-06-01,252,413,0.003902494542137441,0.0385406238979807,0.11361635285033057,0.2835504283905799,0.23140556424234787,0.003871252704197119,0.02954965581806253,0.07058698716931862,0.19565483747624218,0.1681200543786674,0.9953130314301432,0.9818570069460951,0.9710513983130512,0.9591790932142067,0.9519927961692151,0.06520233737681501,0.06518383590296802,0.06522955990044484,0.06522354289463585,0.07695161097040872,0.07639512691258811,0.0770743355314956,0.07712722742851251
2017-07-03,63,414,0.11649231206914579,0.20532640990049528,0.36151056581922697,0.4435481379997838,0.27397952632222433,0.08081776017571127,0.1374620879752271,0.25683100860768016,0.3560394230926499,0.23816359927560815,0.9736539970723104,0.9549142099895803,0.9203158187592259,0.8941880882296468,0.8628681282438643,0.04634879274151419,0.0464212776178869,0.046293986970846336,0.046222920239055595,0.05013400606583639,0.047928474311191044,0.06254939959131017,0.05688250123006095
2017-07-03,252,413,0.007867962623504695,0.05544140886124009,0.1368364933751154,0.1985067537681593,0.124020804570058,0.007680467499267838,0.0352664266913519,0.08089442928219254,0.10965129379306122,0.07514030584339015,0.9932199834788046,0.9823566965000272,0.973143551523347,0.9635521136696695,0.9522895308672598,0.04754441638337945,0.04753743742815075,0.047559767923321714,0.04755170428297946,0.060828303970762714,0.059554843117133056,0.06162552537213489,0.06159794191145047
