book,model,window,n_obs,alpha_ann,t_alpha,R2,avg_gross,alpha_stress,beta_Mkt-RF,t_Mkt-RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_Mom,t_Mom,beta_TSMOM,t_TSMOM,beta_QQQRES,t_QQQRES
vol_core_svxy,M2,sub_2025->,348,0.013874418614287407,0.17791796237491758,0.8812404370089973,1.6459669184432626,-0.01901197995087235,0.9860595388508459,5.041429014253224,0.14703235391902328,1.6954376946785858,-0.34386410066486855,-5.156003130514856,0.1803897739510497,2.788795087058683,-0.24205040788109897,-2.7027015135647003,0.11347778302613283,2.057163510656972,0.5688377680876506,3.3077848313816265,0.857124235031664,6.659800322803676
dual_momentum_gem,M2,sub_2021H2-2022,379,-0.0842078400041179,-0.7410322707263499,0.6106448012637147,1.3242299142584948,-0.0885884513469993,0.8162980665320373,10.12549289832206,-0.07286195244798656,-0.7632394556602238,-0.3504251831815823,-4.187171893860321,0.05088932188590376,0.587765713649971,0.3270698830255108,2.28777108891673,-0.018441162517179536,-0.2511374324000316,0.8879044626708833,8.290303138100631,-0.3077717452518472,-1.432992671393449
dual_momentum_gem,M2,sub_2023-2024,502,-0.01280076420970898,-0.17267209825985028,0.7850352402068321,1.3242299142584948,-0.030763101459629592,0.9614454815186906,8.109973330159487,-0.171726190781511,-2.7488042555790946,-0.3297906708356735,-5.0540995141975955,0.056502413470654614,0.7060415876330364,0.08036901196985871,0.9533367679659707,0.23363151807387722,3.679807857141471,0.7801231526400825,6.286046358844035,1.1376953206899332,6.148226404751126
dual_momentum_gem,M2,sub_2025->,348,0.09128522032493097,0.8699420787510633,0.8777018160854319,1.3242299142584948,0.07477856358661229,1.2280714592422746,9.05847104422985,-0.18250260976212843,-2.22823817080724,-0.10356513837390333,-1.2695542293072466,0.12814293925399248,2.0429738120524297,0.08464504367252962,0.7263180751350365,0.10626772618464816,1.946119976255672,0.6678224972536331,3.3259314630420618,0.5319919003994589,2.485247794947856
momentum_concentrated,M2,sub_2021H2-2022,379,0.031537884104391886,0.5140789620608108,0.8426373872136051,0.9749579670552643,0.031537884104391886,0.8926234236142128,36.4450551572274,0.10659049308783056,1.8381491656152127,0.29578586335959706,5.007696297239674,-0.38768048704800884,-7.699912007654446,0.024537059105447373,0.27033835716761984,0.4482021708691747,10.745139646436337,0.11902722645090032,2.3056378883064355,-0.11937236926221081,-1.1119382143355976
momentum_concentrated,M2,sub_2023-2024,502,-0.054501838944373264,-0.8250669006032263,0.8081690090400457,0.9749579670552643,-0.054501838944373264,1.16111127625561,24.41973164672873,-0.0014102806881597094,-0.030560362956048387,0.1658461871253181,2.576011002918265,-0.22703606795189846,-3.508054917688107,-0.030500044319850733,-0.3665599088990273,0.6488475022682221,16.127193202412876,0.09590656855813386,1.811014702194834,0.16869369119172717,1.2806914935416414
momentum_concentrated,M2,sub_2025->,348,-0.037208901710228295,-0.4470124756502122,0.7715137694265024,0.9749579670552643,-0.037208901710228295,0.5403076347922687,8.69782954893806,0.2485865479146589,3.4608633928509063,-0.06422388914016543,-0.6972268353389843,-0.11371266666666623,-1.5191006589385512,0.04738491647674455,0.4097913730833796,0.5507268053091878,11.079079484848279,0.46727262623430366,4.339062031384732,0.09880214782303398,0.5795553833191732
trend_vol_qqq,M2,sub_2021H2-2022,379,0.07760829668167504,0.8392662547437177,0.4760260521940233,1.3695473756656167,0.07261540936813056,0.29089136093814094,4.620257864017189,-0.01049669996722946,-0.11779629857424478,-0.2283309112311078,-2.7321857053529777,-0.06135231781207269,-0.8082907498874183,-0.08477199763156984,-0.757227349406393,0.2993140346239356,4.8009916885177155,0.5895822107753245,4.613629974928662,0.1827898452193994,1.5029349921622865
trend_vol_qqq,M2,sub_2023-2024,502,0.001211017971653891,0.02334941514476102,0.919414902851592,1.3695473756656167,-0.019261906640221278,1.3552576063102362,15.019512948301802,-0.17182515357238182,-3.5505894381226524,-0.32212400148975834,-8.519652712436733,0.024751140854758026,0.5810874223087815,-0.4365726516324826,-6.662543955516623,0.2323249384951553,5.00888083149766,0.2520387341970886,2.728366410081531,1.4618715160292075,17.0957050055924
trend_vol_qqq,M2,sub_2025->,348,0.014598409430374784,0.11943834232679841,0.6312891978014827,1.3695473756656167,-0.004215374894891304,0.0906964509180353,0.3636557411823985,0.1548213074640801,1.1330705933804088,-0.4672412283090687,-4.48310290462218,0.09494295726915572,1.0054618039783798,-0.4385770533476936,-3.213382704612284,0.1946914743371082,2.2089834224211793,0.9697438727986395,4.491673746801477,1.5525453721561588,7.725156289280623
defensive_ensemble,M2,sub_2021H2-2022,379,0.06741430650070063,1.3189603872583266,0.6669388974798824,1.8490323766800687,0.055943184632552975,0.2904410239377966,7.456314794098728,-0.001444668474739281,-0.030419845381137345,-0.06426102393920782,-1.4164883845942577,-0.04993160696708073,-1.012202677763675,0.027731233134818102,0.3569494823817313,0.1139340578685924,3.651861484318965,0.6175328054766478,7.914893630076319,0.049623366526898825,0.6997697850055544
defensive_ensemble,M2,sub_2023-2024,502,-0.05796401425483901,-1.0277059925675276,0.747342519046652,1.8490323766800687,-0.10500040792291482,0.5185784084498168,9.267712218167453,-0.14797498377782256,-2.619448046199447,-0.15390952450603276,-2.1662738551597243,-0.11059897265090089,-1.297688871673256,-0.10761291187376636,-1.5095749706771497,0.10574613200654888,2.4632000442545925,0.6701854261160793,10.866380704688332,0.2660065001451275,1.982560122969939
defensive_ensemble,M2,sub_2025->,348,0.15826081186513694,2.399068109592433,0.7807381372182987,1.8490323766800687,0.11503628079856956,-0.1593163303456423,-1.5116813834757943,-0.16285938320950907,-2.7409847699784713,-0.11062151529817395,-1.8801949194086045,-0.023931223826099673,-0.4411735108660342,-0.057444830769707404,-1.0112301701080717,0.004132582022111648,0.11153146835454777,1.4558689847858752,10.767920122507055,0.3340160808762921,2.8813233225709163
dual_momentum_gold,M2,sub_2021H2-2022,379,-0.08538779410484515,-0.8731377469604504,0.6974365569483961,1.3339155287392823,-0.08989926602163241,0.6425322770659786,9.468572558548855,-0.20756307324983536,-3.052054590364765,-0.14301429422134576,-1.5476739194128992,0.05254563545486148,0.9772745994081629,-0.003945969594038016,-0.03356286412793184,0.1365280798864915,2.4654114891170904,1.0474955032236615,12.832635703434551,-0.20671792845525766,-1.7727109494978788
dual_momentum_gold,M2,sub_2023-2024,502,0.013497840111596878,0.14881678399121348,0.6798892271944126,1.3339155287392823,-0.0050010801805593676,0.6041811578228651,6.442629683802349,-0.23252253874962123,-3.054400712282198,-0.11671791499064621,-1.2910703227245475,-0.07961505779036775,-0.6951011187821466,-0.34058510386252955,-2.892293487559575,0.22631019434298819,3.8037246819517216,0.9542085458810566,9.082074424680506,0.5773379260690092,3.0936358540100852
dual_momentum_gold,M2,sub_2025->,348,0.38267552617999623,1.6558410492977598,0.5023531377595409,1.3339155287392823,0.3656757714685936,-1.7024019057644226,-3.594259788396979,-0.8425117949583129,-4.005091511851906,0.04456047618776135,0.2313949626793068,-0.19822088787514952,-0.9520208314519759,0.21395459184921434,1.0915634840160882,-0.09934968176515303,-0.7532843390479012,4.0967462907524945,6.5195454160122415,-0.29701891632861244,-0.7293355567092669
vol_managed_qqq,M2,blind_half1,109,0.08483927800975048,1.0875343089310612,0.9661149291075698,1.427227598532789,0.06117086905103398,1.6160745857701055,12.482202725855592,-0.20821378253040976,-3.0151513331248867,-0.468341169301517,-6.9982677367642285,0.22599458844330983,4.174313422985453,-0.3083357837621848,-4.24534143557753,0.04592973808494871,1.0080522825285405,0.27266485322131373,2.7603189732645856,1.4811164095618705,11.695426146830055
vol_managed_qqq,M2,blind_half2,110,-0.07088203053183795,-0.9724884142463466,0.974038999084686,1.427227598532789,-0.0884822540364851,1.5444525861964058,13.607899268760997,-0.2253266174945587,-3.355757130636461,-0.4500149524365044,-6.9075818335153745,0.062461467949542396,1.2832153437840268,-0.288673473348148,-4.662045156328079,0.030502630751308716,1.3371589092672946,0.1296200628907083,1.7564007026064925,1.6225050686332716,11.95632442120081
vol_core_svxy,M2,blind_half1,109,0.0327140134107585,0.4977881079020002,0.9687238023095376,1.7586303703361257,-0.009314109105862861,1.8181693229814193,15.80272211074574,-0.14389995380011844,-2.263118029933328,-0.2130258984616518,-3.608653305359589,0.22386797974533523,4.080911367115267,-0.2184056029703671,-2.721681462959193,0.0007197433642637802,0.02057052165611611,0.17859126952181517,2.06429272241424,0.7848705120488204,7.5989511109193755
vol_core_svxy,M2,blind_half2,110,-0.029534253460986263,-0.3618902334774751,0.9670729189192495,1.7586303703361257,-0.06078706606294251,1.8134457791803567,12.45048961495155,-0.19274965603104163,-2.7445998477152025,-0.1821741386871389,-2.307531898348177,0.07922909567150475,1.3080447399435913,-0.21310346402756694,-3.132860807458509,-0.002375756719232605,-0.09774196872870555,0.0001698496720071599,0.0024047667924917996,0.7494126476021694,5.142824250977581
dual_momentum_gem,M2,blind_half1,109,-0.09413831021283822,-0.6513254077918231,0.8754588227943264,1.5,-0.12183831021283822,1.5060344958257939,8.826112937849398,-0.183132372413254,-1.7282447779994279,-0.23953764070387926,-2.1998916006387286,0.05329384617517175,0.659726241926412,-0.17542961669552598,-1.0422710207284072,-0.049571962723772504,-0.6914550338524291,0.3767219115951911,1.444940447685672,0.7116923150669036,2.134231905319001
dual_momentum_gem,M2,blind_half2,110,0.3968044580711104,1.9117906932837698,0.7931257119732928,1.5,0.3762062762529286,0.9680538216911321,4.656755442818457,-0.2205511398929702,-1.0500132615078472,-0.29130446159942897,-1.9129352753202822,0.12840529004299794,1.3633004795792205,0.4501052277720541,1.7277149036519324,0.14884890993016422,1.7171486631568071,1.0188068806391608,2.856697469077035,0.5323965273078947,1.4504530064646362
momentum_concentrated,M2,blind_half1,109,-0.09010089096424302,-0.5516728318919754,0.7409183595056464,0.8896193911174628,-0.09010089096424302,1.4124734665562115,6.957873707829042,0.2963118063315757,1.7874949851692747,-0.18409869787281127,-0.6856724874782316,-0.26482018126142365,-1.5649106698615851,0.17862406775960485,0.7325314650284006,0.6516873389267697,5.170393932873699,-0.10864673508320259,-0.5709692920043683,-0.06751435879519452,-0.13458923922142785
momentum_concentrated,M2,blind_half2,110,-0.09139292142444991,-0.825515583048792,0.8590940130459791,0.8896193911174628,-0.09139292142444991,0.45743941602842214,4.639174325967229,-0.002288312216268651,-0.01927445266045612,-0.2328917782352794,-1.6886124648728478,-0.1975493500585294,-2.3890447527715115,0.4319983573037254,3.02310566818624,0.5730135301304744,13.631958139961451,0.3942176993279769,3.3668255120527055,0.526647397248323,2.306938514660384
trend_vol_qqq,M2,blind_half1,611,0.15172979965126415,1.8785805227940129,0.5022740254567553,1.3673081446372835,0.14074313812955863,0.46864625874445504,6.798406841517153,0.02762342984555073,0.4012900205553218,-0.01793402989739532,-0.21515345504585437,-0.05905991933539694,-0.7888445466343389,-0.5804814340467649,-4.848141785752888,0.3523624840430384,7.342710572599269,0.5505322864066513,4.825539501214665,1.0145960745634106,5.80067023403349
trend_vol_qqq,M2,blind_half2,612,0.07053306867858003,0.8095612423100171,0.7274126134649781,1.3673081446372835,0.05112191355257206,0.35216624472045627,1.1506840933881226,0.02827740671674848,0.226955312505209,-0.45200182403551664,-5.22511919489486,0.15674246783101423,2.3104626809704727,-0.5576382869175003,-6.262977351425235,0.21599475709838395,2.3472889104660886,0.8863171990846247,3.858840159844086,1.7507668206428768,11.666153073026077
defensive_ensemble,M2,blind_half1,611,0.03660160025205975,0.7325229411374664,0.5839963925316417,1.9225981137770942,0.009005497784355297,0.330949661204391,9.111965940142458,-0.06251055576485734,-1.2859962548292754,-0.02004681005634077,-0.4360659903053884,-0.10110635215689485,-1.8396370201642331,-0.14505612382949515,-1.8862090480797584,0.17480475842414547,6.9817607031012034,0.610272970666161,10.331916694810385,0.20140496478724476,2.058303844621021
defensive_ensemble,M2,blind_half2,612,0.10933085972160923,2.22843008827473,0.7982485099490186,1.9225981137770942,0.060574262932353844,-0.03885178473970774,-0.4783600711718048,-0.1607650339918902,-3.303545146118,-0.14410092116733406,-3.1242763015584645,-0.01916147224418938,-0.43430961074895985,-0.10694084827258321,-2.2162927442480593,0.022579067190395596,0.7885076887797912,1.2907753646378985,11.72329983973582,0.4480023479172902,5.816124618288791
dual_momentum_gold,M2,blind_half1,611,-0.06823352961474849,-0.931192728084105,0.6886478587308675,1.4243630573248407,-0.08092677734479321,0.6598633370613533,11.312717088799422,-0.19241133217363998,-3.318897122618276,-0.10797340391201408,-1.3992997161198863,-0.027929613588082294,-0.4785826144019294,-0.14418872641918212,-1.3423587918345963,0.20156995308570316,4.331859070424478,1.100660519530334,17.681942580953688,0.08955727262438569,0.6818158395173374
dual_momentum_gold,M2,blind_half2,612,0.3357854761566521,2.1309563158280547,0.43252505745088965,1.4243630573248407,0.31335913670367344,-1.074685419294462,-3.1267480706532313,-0.502819095476799,-3.0667920448672397,-0.0019759283424008386,-0.011699451942227808,-0.044958465781324425,-0.28611741214998454,-0.21830933891286963,-1.2572860058471762,0.06211364140894112,0.6108216619874878,2.967774599401773,6.342694946117688,0.4366564055755121,1.7576988911251517
