book,date,model,alpha_ann,beta_mkt,beta_tsmom,beta_qqqres
vol_core_svxy,2016-05-04,M2,0.03912327400640985,1.7493971625389493,-0.1256952829968061,0.7988553084791087
vol_core_svxy,2016-08-03,M2,0.040001986265724834,1.7679442095360463,-0.3397804734112748,0.8593493216093498
vol_core_svxy,2016-11-01,M2,-0.006072122307625089,1.9964414011733265,-0.19306922906610477,0.7608608934017411
vol_core_svxy,2017-02-02,M2,0.06994042614455703,2.2496168678187654,-0.18201635211332895,1.076284488240489
vol_core_svxy,2017-05-04,M2,0.08024818229464074,2.2717870449343396,0.040400990760009366,1.082496866583476
vol_core_svxy,2017-08-03,M2,-0.025538060021169737,2.531656471208922,-0.07017445142628148,1.2630239688432519
vol_core_svxy,2017-11-01,M2,0.07083817660605016,2.3176177944037533,0.005066524463332839,1.2964845372555138
vol_core_svxy,2018-02-02,M2,0.041289261423664195,2.492396493140965,-0.16763543930018032,1.3992027829702212
vol_core_svxy,2018-05-04,M2,0.0564144892773982,1.012952430360944,0.8014376114077755,1.0525732145626396
vol_core_svxy,2018-08-03,M2,0.10364354253380137,1.0245238275032922,0.8159379082350625,0.8396045518597135
vol_core_svxy,2018-11-01,M2,0.04331094661211448,0.9361396985515615,0.8107205365938864,0.6493125199841194
vol_core_svxy,2019-02-05,M2,0.10201265302420309,0.9406315641892222,0.7282581745985474,0.6664415613855542
vol_core_svxy,2019-05-07,M2,0.15124320078042447,1.2030974001545258,0.45862575762470825,0.6897748843462527
vol_core_svxy,2019-08-06,M2,0.06031533015848515,1.2761829690074995,0.3302637664854826,0.6682812095108644
vol_core_svxy,2019-11-04,M2,0.0835874250766358,1.3446441449812372,0.1667684180820055,0.5817584802377053
vol_core_svxy,2020-02-05,M2,0.029481766300907732,1.7924808525201372,0.19346430673550533,0.7712657274369858
vol_core_svxy,2020-05-06,M2,0.06130409730197985,0.5794062034066173,0.6389066797191332,1.113718834149632
vol_core_svxy,2020-08-05,M2,0.03259765334557845,0.7222839193693028,0.3744089845437229,1.169306072953187
vol_core_svxy,2020-11-03,M2,0.014975813483281513,0.6705547214909968,0.5275526420709162,1.0815743914022182
vol_core_svxy,2021-02-04,M2,-0.11473250247916174,0.6975457658643331,0.4617956299019442,0.9337757089654483
vol_core_svxy,2021-05-06,M2,-0.1536448021434164,1.58487946907166,0.01699343666635018,0.38266766824889237
vol_core_svxy,2021-08-05,M2,0.009391497079786993,1.3277936690349361,0.4319812682486862,0.4803033438341884
vol_core_svxy,2021-11-03,M2,-0.06046925276125225,1.587868886162884,0.4382574179176577,0.6343164472743033
vol_core_svxy,2022-02-03,M2,0.08936046250486517,1.4034390324472295,0.48873242716563603,0.6030944423622404
vol_core_svxy,2022-05-05,M2,0.0035553853540573957,1.097450265340657,0.6425585310421681,0.4908774152157364
vol_core_svxy,2022-08-05,M2,0.05844532836785499,1.1314287007801036,0.38305652138777396,0.4696612238404002
vol_core_svxy,2022-11-03,M2,0.006403831247233702,1.1371594507107639,0.19164830859607998,0.47558142192430264
vol_core_svxy,2023-02-06,M2,0.07844663382713529,1.0809074862394243,-0.008799566325978203,0.5837596941697698
vol_core_svxy,2023-05-08,M2,0.14601180378813278,1.1026760857098843,-0.08685770367569352,0.6852967249776571
vol_core_svxy,2023-08-08,M2,0.1997083785575899,1.450216347222545,0.2622746592680988,0.945403799617223
vol_core_svxy,2023-11-06,M2,0.17312664450152715,1.6206274162101737,0.1555274659764707,1.0360305362972304
vol_core_svxy,2024-02-07,M2,0.13604771979342034,1.8475058308679375,0.034801800327996034,0.9071557789604893
vol_core_svxy,2024-05-08,M2,0.12226624298568299,1.9199039144361068,-0.048311763106654027,0.868489580843021
vol_core_svxy,2024-08-08,M2,0.11625145702193698,1.779741000267139,-0.034489388359657834,0.8852512884257151
vol_core_svxy,2024-11-06,M2,0.06729447824712514,1.6534764213486661,0.020194072167443382,0.8273485597185468
vol_core_svxy,2025-02-10,M2,-0.06246720357630623,1.563932071270722,0.21232861956628546,0.7646469063613315
vol_core_svxy,2025-05-12,M2,-0.033201346455088335,0.8148449373181796,0.7622351936781429,0.9538615866407569
vol_core_svxy,2025-08-12,M2,0.016771236580547615,0.8939709148547895,0.6914328447634888,0.9089265162629117
vol_core_svxy,2025-11-10,M2,0.045657386515827764,0.8990887746284812,0.7115739498094238,0.9010752881583917
vol_core_svxy,2026-02-11,M2,0.01393706517899234,0.9509391379089345,0.5669242515046296,0.8059963559515149
vol_core_svxy,2026-05-13,M2,0.0034812502173142937,1.9157533575563355,-0.007809203697344582,0.8574447390175274
dual_momentum_gem,2016-05-04,M2,-0.03384158279751795,1.5186167672457223,0.2543259406310662,1.22982396161328
dual_momentum_gem,2016-08-03,M2,-0.08327528796477399,1.5594023395097423,0.21268566268259598,1.0902227167378118
dual_momentum_gem,2016-11-01,M2,-0.07870078090430775,1.5052523127704145,0.20338415733914195,0.9654170564028601
dual_momentum_gem,2017-02-02,M2,-0.05937284733015466,1.3749867192150917,0.1392149927513322,0.40732342480171446
dual_momentum_gem,2017-05-04,M2,0.07228145283422592,1.4862205706670544,0.027898302087722465,0.3467884692746083
dual_momentum_gem,2017-08-03,M2,0.05922837509393016,1.6695645189746462,-0.109056752936885,0.9477713189305513
dual_momentum_gem,2017-11-01,M2,0.04693657539265917,1.7559281610457895,-0.15031933002102382,1.159267160148488
dual_momentum_gem,2018-02-02,M2,0.04954150370397191,1.6534973421557888,-9.618103071319266e-06,1.5000598177782853
dual_momentum_gem,2018-05-04,M2,0.05275545206103431,1.653284076677046,-0.0002836456466057345,1.5005234273067938
dual_momentum_gem,2018-08-03,M2,0.05590196733386016,1.6536393956074262,-0.0006223816923912631,1.5003589213585962
dual_momentum_gem,2018-11-01,M2,0.059051211053176234,1.6536750685356338,-0.0007208958824563546,1.5002471098705923
dual_momentum_gem,2019-02-05,M2,0.01986424694443515,1.1429615785210243,0.6179281489988598,1.4866397048147084
dual_momentum_gem,2019-05-07,M2,-0.0018177836107983146,1.1221799636772085,0.5851836930200287,1.3328396146125658
dual_momentum_gem,2019-08-06,M2,-0.028234046531483023,1.2140730618897868,0.5335156114273798,1.38730675491153
dual_momentum_gem,2019-11-04,M2,-0.0562256987861561,1.3618454804312892,0.4102791524078997,1.3204979595044881
dual_momentum_gem,2020-02-05,M2,0.033716865123328735,1.507464902285669,0.18647768453808905,1.2878699387098997
dual_momentum_gem,2020-05-06,M2,0.053203061604543016,1.6317252551054902,0.024571104103859542,1.4142544551937888
dual_momentum_gem,2020-08-05,M2,0.05728676242594869,1.6364937476273875,0.007801332600418978,1.4124841705976448
dual_momentum_gem,2020-11-03,M2,0.05353485901249112,1.6532164764711428,0.00015384995170712645,1.5001007338114798
dual_momentum_gem,2021-02-04,M2,0.05031699403739681,1.6533624523401944,-0.0004478153045361963,1.5001120240271921
dual_momentum_gem,2021-05-06,M2,0.04844649297349743,1.653305676595663,-1.5277852217040796e-16,1.4999999999999984
dual_momentum_gem,2021-08-05,M2,0.048446492973519106,1.653305676595665,3.176737892382043e-16,1.4999999999999987
dual_momentum_gem,2021-11-03,M2,0.04588809565914301,1.7123789215613017,-0.10420351788195999,1.3178936246692727
dual_momentum_gem,2022-02-03,M2,0.054929178389223225,1.4506291414285435,0.05275482541288212,0.9781034603061977
dual_momentum_gem,2022-05-05,M2,0.034821384997483266,1.4182750713051202,0.031389695532083074,0.4309178849383195
dual_momentum_gem,2022-08-05,M2,-0.04337967045086385,1.0135256869142413,0.8653792516653748,-0.0387338855892654
dual_momentum_gem,2022-11-03,M2,-0.2263794109795587,0.8885710965858471,1.026647726329297,-0.31593186951708563
dual_momentum_gem,2023-02-06,M2,-0.20908067645795353,0.8088204697441933,0.9833759478370889,-0.6261726681295657
dual_momentum_gem,2023-05-08,M2,-0.16578038337844897,0.046869512093097344,-0.4734871082041439,-0.4960978230179894
dual_momentum_gem,2023-08-08,M2,-0.07303884328606558,0.2697667588225163,0.3433316333091839,-0.06316817396793449
dual_momentum_gem,2023-11-06,M2,-0.019717747691221824,0.708543354950079,0.9263306373134227,0.46661924427097856
dual_momentum_gem,2024-02-07,M2,-0.04603988792591292,0.9293684073139606,0.8229792902929658,1.2726514542832492
dual_momentum_gem,2024-05-08,M2,-0.10365992653246893,1.454651709521892,0.3330990174586165,1.0424622471525498
dual_momentum_gem,2024-08-08,M2,0.0736464929739522,1.6533056765956655,1.3015868672904226e-15,1.5000000000000007
dual_momentum_gem,2024-11-06,M2,0.0736464929742495,1.6533056765956637,-4.806727903199096e-16,1.499999999999999
dual_momentum_gem,2025-02-10,M2,0.005288088060742136,1.6514894707341627,0.0106475979342001,1.2766012200004058
dual_momentum_gem,2025-05-12,M2,-0.035601282936428655,1.3524874482784492,0.3916191100844493,0.9701874868393962
dual_momentum_gem,2025-08-12,M2,-0.05043526113904837,1.2732808450258342,0.5843210860690267,0.65847019037005
dual_momentum_gem,2025-11-10,M2,-0.07592978831092005,1.275441626662945,0.5453347708228808,0.5577705440443665
dual_momentum_gem,2026-02-11,M2,0.05767666823253292,1.285770672232711,0.5647720356457859,0.29664039251796365
dual_momentum_gem,2026-05-13,M2,0.15800184449345706,1.1317392593123552,0.7658314512968841,0.5986279776273888
momentum_concentrated,2016-05-04,M2,0.02170925317496493,1.0774663044328139,0.10209051526705305,-0.0243533859872826
momentum_concentrated,2016-08-03,M2,0.017635019419643894,1.1309828180458033,0.0013953343269798805,-0.059912877559064104
momentum_concentrated,2016-11-01,M2,-0.021741966728105713,1.355777203183875,0.15431412070042214,-0.1614720638891273
momentum_concentrated,2017-02-02,M2,-0.023178915145944376,1.5567177935188579,0.27168674277388605,-0.20666469333534418
momentum_concentrated,2017-05-04,M2,-0.10634367114390937,1.6143935972637538,0.19305783182508823,-0.3040520035419993
momentum_concentrated,2017-08-03,M2,-0.20410588864494997,1.4650008242552792,0.23225908055511466,-0.15904685750663575
momentum_concentrated,2017-11-01,M2,-0.14820978407026522,1.3714336016223498,0.285667775654448,0.18910493248793694
momentum_concentrated,2018-02-02,M2,-0.1882784637001839,1.4162368532978709,0.19426566433366108,0.4812251542046012
momentum_concentrated,2018-05-04,M2,-0.09618624491637032,0.591221224203756,0.7456887884828008,0.31729295580602196
momentum_concentrated,2018-08-03,M2,-0.025260694394566026,0.6163293018757217,0.6993725149764739,0.210509721744544
momentum_concentrated,2018-11-01,M2,-0.15890375948679902,0.6853717392846577,0.5522504394336435,-0.058002938133629126
momentum_concentrated,2019-02-05,M2,-0.07139634652650059,0.696034855043672,0.5452458216846563,-0.0989140985023614
momentum_concentrated,2019-05-07,M2,-0.1234628160531681,0.7359274711129891,0.49291704836097217,-0.410996493276426
momentum_concentrated,2019-08-06,M2,-0.11570514836790632,0.9049361783072719,0.3923515314892092,-0.40332854855003014
momentum_concentrated,2019-11-04,M2,-0.09002388859058641,1.0363991351317858,0.24322508101569001,-0.4857949128789982
momentum_concentrated,2020-02-05,M2,-0.19201029030348588,1.4160859273867403,0.32823808426670004,-0.532595271146525
momentum_concentrated,2020-05-06,M2,-0.029218036347979214,0.569728745374169,0.6446616233977294,0.04540992333644892
momentum_concentrated,2020-08-05,M2,-0.08516914953197542,0.5688086226343867,0.6883149432528409,0.1616161750703453
momentum_concentrated,2020-11-03,M2,-0.043199598862979416,0.5347662380778972,0.6942385986865286,0.16142401488652686
momentum_concentrated,2021-02-04,M2,-0.09751449363952813,0.5663752968858026,0.535499736686461,0.11103440174503758
momentum_concentrated,2021-05-06,M2,-0.07508505837519507,0.7622751958470445,0.23498483525994676,0.05918056333354149
momentum_concentrated,2021-08-05,M2,-0.1340379436184338,0.8605210761441966,0.16041425231263184,-0.03261118319091374
momentum_concentrated,2021-11-03,M2,-0.13119262434105367,0.780991103407387,0.28431456775726943,-0.09294860888298259
momentum_concentrated,2022-02-03,M2,-0.09775466686391357,0.8275023448468998,0.17055246431352616,-0.38474105140076964
momentum_concentrated,2022-05-05,M2,-0.09027229202673585,0.9831278409643032,-0.02069800813428733,-0.21130775245528252
momentum_concentrated,2022-08-05,M2,-0.0014461497442115213,0.8794630255061048,0.1356020851976024,-0.13436566778737677
momentum_concentrated,2022-11-03,M2,0.10872249798531818,0.876088295408848,0.12008245697712538,-0.17744602481436791
momentum_concentrated,2023-02-06,M2,0.113866746093901,0.8801477861201463,0.1136209300373699,0.02948996651619609
momentum_concentrated,2023-05-08,M2,0.15080333858534234,0.9095324157247701,0.14622002276762938,-0.02447601274266029
momentum_concentrated,2023-08-08,M2,0.1415027056714782,0.9994692711617739,0.1826920324993358,-0.09035042166766534
momentum_concentrated,2023-11-06,M2,-0.013693420215014783,1.1902331104966917,0.2671855172185629,0.13291682735834923
momentum_concentrated,2024-02-07,M2,-0.02173372223691799,1.2946231621832798,0.19143615000901276,0.1783020659284657
momentum_concentrated,2024-05-08,M2,-0.03136585236778382,1.304385910224571,0.08101837258176184,0.32060378203164835
momentum_concentrated,2024-08-08,M2,-0.012423171441164923,1.2402912631669016,0.019429407767130313,0.7223247133662548
momentum_concentrated,2024-11-06,M2,-0.006527047500828253,0.9178591901687393,0.19838517620903193,0.5053876119873276
momentum_concentrated,2025-02-10,M2,-0.08604128296313442,0.7593104853236948,0.36481816446222354,0.022323053487251963
momentum_concentrated,2025-05-12,M2,-0.057472114028858275,0.6067822014124307,0.4231916962302225,-0.19844346593595824
momentum_concentrated,2025-08-12,M2,-0.07413835045602309,0.6069163930242473,0.35378186388965543,-0.5307696408562835
momentum_concentrated,2025-11-10,M2,-0.0351469079904133,0.6021226801925633,0.44706904803943903,-0.4794062804786702
momentum_concentrated,2026-02-11,M2,-0.09113550352905851,0.5886511589672145,0.48487223345787445,-0.0008796907004278288
momentum_concentrated,2026-05-13,M2,-0.10630641792538657,0.607861265528107,0.44212012065530637,0.2690673655884977
trend_vol_qqq,2016-05-04,M2,-0.11718954732235701,0.7056405943862941,0.3148369441877404,0.9001113019144764
trend_vol_qqq,2016-08-03,M2,-0.2844313933350776,0.7308433773214809,-0.19404628352782574,1.0824799954064497
trend_vol_qqq,2016-11-01,M2,-0.15365078718601663,1.0250092856092234,0.043763081949054344,0.9146839384527512
trend_vol_qqq,2017-02-02,M2,-0.09868559901381437,1.2459804956790264,0.11682647527856506,1.5459684314755482
trend_vol_qqq,2017-05-04,M2,-0.013628715408623078,1.6168637596549478,0.2494853453659457,1.686268378966137
trend_vol_qqq,2017-08-03,M2,0.05576473761382958,2.0723400982148577,0.02378859148632193,1.861634793711369
trend_vol_qqq,2017-11-01,M2,0.06453060578218206,2.041009657993396,0.04477805523141002,1.8851065524205803
trend_vol_qqq,2018-02-02,M2,0.06800294069942202,2.0815598259382546,0.03476125969286031,1.8976409385343689
trend_vol_qqq,2018-05-04,M2,0.04573097054128867,0.8588951334009439,0.8485552279776372,1.4864547966396227
trend_vol_qqq,2018-08-03,M2,0.056188274586484066,0.910544620889484,0.8195216715244443,1.4175256497487323
trend_vol_qqq,2018-11-01,M2,-0.016171015162309253,0.6587618914180275,0.955164290690529,1.0190328997483702
trend_vol_qqq,2019-02-05,M2,0.14472729520533048,-0.08274281511547207,1.680870390519965,0.9525390700465657
trend_vol_qqq,2019-05-07,M2,0.22230072152717428,-0.005638239063480968,1.380883050126083,0.857274538533543
trend_vol_qqq,2019-08-06,M2,0.019901269220451632,0.2645028777948056,1.140714461635732,0.952930776895994
trend_vol_qqq,2019-11-04,M2,0.04548478460617556,0.6661387993540616,0.5482599066540722,0.9788071071079392
trend_vol_qqq,2020-02-05,M2,-0.018711486138481927,1.5960844589365153,0.2918524787306568,1.6237254172230382
trend_vol_qqq,2020-05-06,M2,-0.015973244324501194,0.3203703508109494,0.754449504365524,1.3295836127179201
trend_vol_qqq,2020-08-05,M2,0.10891114591790789,0.42102375730015157,0.533904776710832,1.3594717624968127
trend_vol_qqq,2020-11-03,M2,0.11173455402557844,0.3451806894473142,0.7638126920555499,1.2658175809028083
trend_vol_qqq,2021-02-04,M2,0.04063998211655286,0.3873428910494093,0.6488951541347306,1.2030145816026883
trend_vol_qqq,2021-05-06,M2,-0.004280495363723679,1.2109425800024531,0.06802079484313174,0.9445686036020581
trend_vol_qqq,2021-08-05,M2,0.0799793478756342,1.1630111602287754,0.2202473271521249,0.9736903648654015
trend_vol_qqq,2021-11-03,M2,0.008830958263461166,1.3536271049965314,0.309671813165943,1.1560808218429324
trend_vol_qqq,2022-02-03,M2,0.08755643060788502,0.9289622851151274,0.5916254719179689,0.9085486491686013
trend_vol_qqq,2022-05-05,M2,0.07704701169432808,-0.08622902277585608,1.4321297640284476,0.44356190257955386
trend_vol_qqq,2022-08-05,M2,0.04424746885087969,0.24116152590083803,0.5689032877148505,0.2621319066056349
trend_vol_qqq,2022-11-03,M2,-0.012268027343384206,0.19062796844355903,0.33503235708470885,0.1920748411743849
trend_vol_qqq,2023-02-06,M2,0.0345641009531174,-0.0023383547585271807,0.011122694584329677,0.2442160873410159
trend_vol_qqq,2023-05-08,M2,0.1469645957486128,0.07182431853885268,-0.1793137125525316,0.6857473147170526
trend_vol_qqq,2023-08-08,M2,0.2758960518237223,0.5779306327963969,0.5701216452142236,1.2658962125917448
trend_vol_qqq,2023-11-06,M2,0.07670819503052105,0.9749943518305787,0.5080685040568721,1.6628237371558872
trend_vol_qqq,2024-02-07,M2,0.06631624427801656,1.55905604101243,0.14062524191295295,1.6227335574092403
trend_vol_qqq,2024-05-08,M2,0.04354767301967308,1.6962333317534104,0.0237647807153766,1.602978396476832
trend_vol_qqq,2024-08-08,M2,0.10350747114686518,1.6720569984459213,-0.08165940084995191,1.6469112215481208
trend_vol_qqq,2024-11-06,M2,0.08748349635978316,1.574914857845627,-0.04015215792404531,1.583066786226319
trend_vol_qqq,2025-02-10,M2,0.016795590719289943,1.4490099461865302,0.12288362157313036,1.4826534349240625
trend_vol_qqq,2025-05-12,M2,0.04482006195410271,-0.029889511274756222,1.1661266046075156,1.7340810401296025
trend_vol_qqq,2025-08-12,M2,0.11925549855427092,0.07336052201252521,0.9706285154556326,1.5767680015428924
trend_vol_qqq,2025-11-10,M2,0.11185190910652507,0.03001335031505522,1.065614728661494,1.427204809236423
trend_vol_qqq,2026-02-11,M2,0.016956490060258716,0.08089816211018014,0.975157561510753,1.3253602546451428
trend_vol_qqq,2026-05-13,M2,0.035785604964560534,1.2815643301663613,0.27635859258202516,1.7364678255575698
defensive_ensemble,2016-05-04,M2,-0.015768882731766878,0.4420668218622755,0.41200572491789217,0.553164185985396
defensive_ensemble,2016-08-03,M2,-0.11098684644313804,0.45618806007312085,0.2709997579427829,0.6001001944515334
defensive_ensemble,2016-11-01,M2,-0.08540980724751895,0.5195171272847776,0.3449144610187465,0.44401280165184287
defensive_ensemble,2017-02-02,M2,-0.1877996515521182,0.6200861678683087,0.4040370682762314,0.5609173536225087
defensive_ensemble,2017-05-04,M2,-0.09599704219921881,0.7152857932332822,0.5015815719726051,0.5544260197671366
defensive_ensemble,2017-08-03,M2,-0.03135816400732417,0.7294709691654346,0.5108065190878289,0.5495552974255226
defensive_ensemble,2017-11-01,M2,-0.017390799433242343,0.6618822330691629,0.48985562422726625,0.6714183377785891
defensive_ensemble,2018-02-02,M2,0.005581487470943247,1.0644561976952096,0.1999180626487771,0.8415572764860567
defensive_ensemble,2018-05-04,M2,-0.02764000426080001,0.5729715933592564,0.5795798071241405,0.6500770438588148
defensive_ensemble,2018-08-03,M2,-0.010637050758712345,0.5870220266284948,0.5464760518644178,0.5929393265750952
defensive_ensemble,2018-11-01,M2,-0.008490598413066552,0.541789341402119,0.5681245123327501,0.5237419753564191
defensive_ensemble,2019-02-05,M2,-0.013339473208173289,0.2219477042024089,0.9316817749367868,0.5141029092854448
defensive_ensemble,2019-05-07,M2,0.0352860365701686,0.2858185556419849,0.7687086343764877,0.4506965854885519
defensive_ensemble,2019-08-06,M2,0.006668044759509842,0.30526423271141967,0.6502251680691986,0.3739378125822339
defensive_ensemble,2019-11-04,M2,0.025986691096953493,0.16889823537662313,0.702045641917215,0.19264864493874034
defensive_ensemble,2020-02-05,M2,0.08006493349373174,0.27626400094793907,0.6934813113759163,0.30058433378109006
defensive_ensemble,2020-05-06,M2,0.006311402843053631,0.15053956470961302,0.8522724985125736,0.27904373913420577
defensive_ensemble,2020-08-05,M2,0.044333764883956975,0.23504792309387054,0.7830567960494409,0.41278427106661303
defensive_ensemble,2020-11-03,M2,0.036182125676244264,0.2758355186796077,0.7125638836919962,0.47982633211466114
defensive_ensemble,2021-02-04,M2,0.04423050126070238,0.27898226094122114,0.7188587359422269,0.4762106370170408
defensive_ensemble,2021-05-06,M2,0.03839660637114037,0.5937706678612712,0.3707710250911301,0.5074123767167585
defensive_ensemble,2021-08-05,M2,0.058237180344511176,0.4518396236279921,0.635497801794588,0.4664080724952148
defensive_ensemble,2021-11-03,M2,-0.002577752397742895,0.6249937462848113,0.6716533961703979,0.4251584129887035
defensive_ensemble,2022-02-03,M2,0.05308756192977159,0.5905148675385965,0.6808003367010436,0.3190990538556029
defensive_ensemble,2022-05-05,M2,0.05258232262126449,0.15288412959743738,1.026401396262689,0.1606217532303408
defensive_ensemble,2022-08-05,M2,0.07407253524973999,0.28087404250056397,0.6071394170214935,0.0749361464596194
defensive_ensemble,2022-11-03,M2,0.04541387560293907,0.24205502723292133,0.4959037150243295,0.09066120338674707
defensive_ensemble,2023-02-06,M2,0.008860288989742797,0.11156789608382839,0.20435063950305102,-0.09403829563903777
defensive_ensemble,2023-05-08,M2,-0.04024755961549458,0.03609982672322974,0.002841424799498711,-0.04680727535612617
defensive_ensemble,2023-08-08,M2,0.007166167042558899,0.41524224281014765,0.7405079400934361,0.18819258220612636
defensive_ensemble,2023-11-06,M2,-0.051920833587649415,0.4631623693998861,0.6829706708885424,0.20531617009877626
defensive_ensemble,2024-02-07,M2,-0.016560011204569413,0.5534895887492597,0.5930267390676857,0.4542335307623939
defensive_ensemble,2024-05-08,M2,-0.03499856213603133,0.6529264037141148,0.5041778288610964,0.4419245433442643
defensive_ensemble,2024-08-08,M2,0.03361782631469594,0.7909039600362578,0.3414446972342852,0.6679137906067482
defensive_ensemble,2024-11-06,M2,0.052453409721574494,0.5210252167574647,0.6225567289603573,0.5155186642545383
defensive_ensemble,2025-02-10,M2,0.006093987501371444,0.1424418886408911,1.1833215725665862,0.2928023799786345
defensive_ensemble,2025-05-12,M2,0.12317777597298238,-0.19200539818249754,1.5282929239572896,0.31859845174838153
defensive_ensemble,2025-08-12,M2,0.16241654364992492,-0.11985511976821119,1.3653484968912049,0.13247967232668634
defensive_ensemble,2025-11-10,M2,0.1704983858208646,-0.10646831956338598,1.3305831249914188,0.14849799612222137
defensive_ensemble,2026-02-11,M2,0.15638084470371583,-0.1484182832467316,1.4161944377819347,0.24247236545406153
defensive_ensemble,2026-05-13,M2,0.11929114074095702,-0.0195598716844259,1.3460505831044403,0.36109684300250683
dual_momentum_gold,2016-05-04,M2,-0.03945191979272199,1.517561151320801,0.23041674403416165,1.3125212812366294
dual_momentum_gold,2016-08-03,M2,0.04534659564595527,1.055682835046742,1.1677378098464062,0.6553390460752808
dual_momentum_gold,2016-11-01,M2,0.04671354111671311,0.8519753422893467,1.2452189512390264,0.5088118877948339
